01:24:11 - 01:24:15as a rookie that was your first movie I,01:24:11,as a rookie that was your first movie I
01:24:13 - 01:24:19I told you the conversation in my first,01:24:13,I told you the conversation in my first
01:24:15 - 01:24:21movie just because I&#39;m I am committed to,01:24:15,movie just because I&#39;m I am committed to
01:24:19 - 01:24:24laughs the only way I made it past those,01:24:19,laughs the only way I made it past those
01:24:21 - 01:24:26300 comedians I didn&#39;t tell you this,01:24:21,300 comedians I didn&#39;t tell you this
01:24:24 - 01:24:29what it required is I had to watch all,01:24:24,what it required is I had to watch all
01:24:26 - 01:24:32300 comedians 10 times a piece I watched,01:24:26,300 comedians 10 times a piece I watched
01:24:29 - 01:24:34your set 10 times of you performing,01:24:29,your set 10 times of you performing
01:24:32 - 01:24:37whoever you were and then I counted how,01:24:32,whoever you were and then I counted how
01:24:34 - 01:24:39many laughs you got every time you did,01:24:34,many laughs you got every time you did
01:24:37 - 01:24:43these amount of minutes so if you told,01:24:37,these amount of minutes so if you told
01:24:39 - 01:24:46me this uh comedian and told me he did,01:24:39,me this uh comedian and told me he did
01:24:43 - 01:24:5030 minutes I could tell you that he got,01:24:43,30 minutes I could tell you that he got
01:24:46 - 01:24:5326 laughs in that 30 minutes because I,01:24:46,26 laughs in that 30 minutes because I
01:24:50 - 01:24:56had done the numbers on every body so I,01:24:50,had done the numbers on every body so I
01:24:53 - 01:24:59didn&#39;t just say I was funnier I knew I,01:24:53,didn&#39;t just say I was funnier I knew I
01:24:56 - 01:25:01was funnier than the comic you liked and,01:24:56,was funnier than the comic you liked and
01:24:59 - 01:25:04I could tell you how many jokes funnier,01:24:59,I could tell you how many jokes funnier
01:25:01 - 01:25:07I was because that&#39;s how we judge stand,01:25:01,I was because that&#39;s how we judge stand
01:25:04 - 01:25:09up you do 15 minutes I do 15 minutes how,01:25:04,up you do 15 minutes I do 15 minutes how
01:25:07 - 01:25:12do I know I&#39;m funnier than you cuz you,01:25:07,do I know I&#39;m funnier than you cuz you
01:25:09 - 01:25:15got six laughs and I got,01:25:09,got six laughs and I got
01:25:12 - 01:25:1816 I&#39;m almost three times better than,01:25:12,16 I&#39;m almost three times better than
01:25:15 - 01:25:20you low key boy boy but I&#39;m never going,01:25:15,you low key boy boy but I&#39;m never going
01:25:18 - 01:25:22to tell you the formula so you going to,01:25:18,to tell you the formula so you going to
01:25:20 - 01:25:22keep just going out there telling jokes,01:25:20,keep just going out there telling jokes
01:25:22 - 01:25:25now,01:25:22,now
01:25:22 - 01:25:28understand it that I psychologically the,01:25:22,understand it that I psychologically the
01:25:25 - 01:25:31Audience by 10 years is convinced that,01:25:25,Audience by 10 years is convinced that
01:25:28 - 01:25:32I&#39;m funnier than you they just don&#39;t,01:25:28,I&#39;m funnier than you they just don&#39;t
01:25:31 - 01:25:37know,01:25:31,know
01:25:32 - 01:25:40why cuz I&#39;m putting out more content,01:25:32,why cuz I&#39;m putting out more content
01:25:37 - 01:25:42better I had Terry Cruz on here he said,01:25:37,better I had Terry Cruz on here he said
01:25:40 - 01:25:46at the time that you did the movie you,01:25:40,at the time that you did the movie you
01:25:42 - 01:25:46were homeless is that,01:25:42,were homeless is that
01:25:48 - 01:25:55true,01:25:48,true
01:25:50 - 01:25:55um this was my situ situation,01:25:50,um this was my situ situation
01:25:56 - 01:26:03I 5 months prior to me getting this,01:25:56,I 5 months prior to me getting this
01:26:01 - 01:26:05first audition for Friday After Next I,01:26:01,first audition for Friday After Next I
01:26:03 - 01:26:08got this baby,01:26:03,got this baby
01:26:05 - 01:26:11son I&#39;m holding him up above me he grabs,01:26:05,son I&#39;m holding him up above me he grabs
01:26:08 - 01:26:13my little chain he&#39;s playing with it and,01:26:08,my little chain he&#39;s playing with it and
01:26:11 - 01:26:16he accidentally drops it it breaks out,01:26:11,he accidentally drops it it breaks out
01:26:13 - 01:26:18my front two teeth I&#39;m in a situation,01:26:13,my front two teeth I&#39;m in a situation
01:26:16 - 01:26:19now where when I go to the dentist they,01:26:16,now where when I go to the dentist they
01:26:18 - 01:26:21telling me this going to cost thousands,01:26:18,telling me this going to cost thousands
01:26:19 - 01:26:23and thousands of dollars to fix this,01:26:19,and thousands of dollars to fix this
01:26:21 - 01:26:25right they not telling me what it&#39;s,01:26:21,right they not telling me what it&#39;s
01:26:23 - 01:26:28going to look,01:26:23,going to look
01:26:25 - 01:26:30like I go get an estimate with no money,01:26:25,like I go get an estimate with no money
01:26:28 - 01:26:32involved find out what I need to do they,01:26:28,involved find out what I need to do they
01:26:30 - 01:26:34find out you got a tumor in your upper,01:26:30,find out you got a tumor in your upper
01:26:32 - 01:26:37jaw so we&#39;re going to have to do a whole,01:26:32,jaw so we&#39;re going to have to do a whole
01:26:34 - 01:26:40surgery for you it&#39;s going to be 100,01:26:34,surgery for you it&#39;s going to be 100
01:26:37 - 01:26:43Bands I don&#39;t have it I don&#39;t have it,01:26:37,Bands I don&#39;t have it I don&#39;t have it
01:26:40 - 01:26:43and,01:26:40,and
01:26:43 - 01:26:49um I&#39;m only going to have this check,01:26:43,um I&#39;m only going to have this check
01:26:45 - 01:26:53from this movie so while I&#39;m doing this,01:26:45,from this movie so while I&#39;m doing this
01:26:49 - 01:26:54movie we live in this trailer um um this,01:26:49,movie we live in this trailer um um this
01:26:53 - 01:26:57where we live so when they come to work,01:26:53,where we live so when they come to work
01:26:54 - 01:26:59at 5:00 in the morning we already there,01:26:54,at 5:00 in the morning we already there
01:26:57 - 01:27:01when they leave at night we still there,01:26:57,when they leave at night we still there
01:26:59 - 01:27:04we just double back um because we,01:26:59,we just double back um because we
01:27:01 - 01:27:06understood that this is our one,01:27:01,understood that this is our one
01:27:04 - 01:27:08opportunity um and we have this,01:27:04,opportunity um and we have this
01:27:06 - 01:27:10opportunity to change our lives just,01:27:06,opportunity to change our lives just
01:27:08 - 01:27:12like a young man going for the draft we,01:27:08,like a young man going for the draft we
01:27:10 - 01:27:15can actually get in the league with this,01:27:10,can actually get in the league with this
01:27:12 - 01:27:17there are 30 comedians on this cast,01:27:12,there are 30 comedians on this cast
01:27:15 - 01:27:19they&#39;re all magnificent this is the Holy,01:27:15,they&#39;re all magnificent this is the Holy
01:27:17 - 01:27:22Grail of the,01:27:17,Grail of the
01:27:19 - 01:27:25situation um so yeah I was a bble to,01:27:19,situation um so yeah I was a bble to
01:27:22 - 01:27:27make sure that because it wasn&#39;t just my,01:27:22,make sure that because it wasn&#39;t just my
01:27:25 - 01:27:30first movie it was KD Al Bear&#39;s first,01:27:25,first movie it was KD Al Bear&#39;s first
01:27:27 - 01:27:32movie it was Terry Crew&#39;s first movie,01:27:27,movie it was Terry Crew&#39;s first movie
01:27:30 - 01:27:34absolutely I was the leader of this,01:27:30,absolutely I was the leader of this
01:27:32 - 01:27:37group which meant that we did we didn&#39;t,01:27:32,group which meant that we did we didn&#39;t
01:27:34 - 01:27:40do their rehearsals they did rehearsal,01:27:34,do their rehearsals they did rehearsal
01:27:37 - 01:27:43we did our own rehearsals daily to make,01:27:37,we did our own rehearsals daily to make
01:27:40 - 01:27:46sure that we were at the level of,01:27:40,sure that we were at the level of
01:27:43 - 01:27:47professional actors which is what made,01:27:43,professional actors which is what made
01:27:46 - 01:27:51it so,01:27:46,it so
01:27:47 - 01:27:54egregious that guy saying I was supposed,01:27:47,egregious that guy saying I was supposed
01:27:51 - 01:27:54to you was supposed to,01:27:51,to you was supposed to
01:27:55 - 01:28:00what KY did have a good part in the,01:27:55,what KY did have a good part in the
01:27:57 - 01:28:02movie Man the Santa Claus was funny man,01:27:57,movie Man the Santa Claus was funny man
01:28:00 - 01:28:05the dude said the entire time we&#39;re,01:28:00,the dude said the entire time we&#39;re
01:28:02 - 01:28:09filming I can&#39;t play this role they got,01:28:02,filming I can&#39;t play this role they got
01:28:05 - 01:28:13a bandana over my nose and my mouth my,01:28:05,a bandana over my nose and my mouth my
01:28:09 - 01:28:13th they not even going to know who this,01:28:09,th they not even going to know who this
01:28:14 - 01:28:18is so yeah tell your,01:28:14,is so yeah tell your
01:28:19 - 01:28:24start he&#39;s 10 Terry Cruz also said that,01:28:19,start he&#39;s 10 Terry Cruz also said that
01:28:23 - 01:28:26you guys had a lot had a lot of,01:28:23,you guys had a lot had a lot of
01:28:24 - 01:28:30conversation that this was your,01:28:24,conversation that this was your
01:28:26 - 01:28:30opportunity and you needed to seize this,01:28:26,opportunity and you needed to seize this
01:28:32 - 01:28:37moment Terry had the benefit of having,01:28:32,moment Terry had the benefit of having
01:28:35 - 01:28:40been in some very high-profile,01:28:35,been in some very high-profile
01:28:37 - 01:28:42situations already and took lse like he,01:28:37,situations already and took lse like he
01:28:40 - 01:28:47had been in the league you know what I,01:28:40,had been in the league you know what I
01:28:42 - 01:28:49mean he he he had um done pro wrestling,01:28:42,mean he he he had um done pro wrestling
01:28:47 - 01:28:51he had done a lot of things he had been,01:28:47,he had done a lot of things he had been
01:28:49 - 01:28:53televised and some things that hadn&#39;t,01:28:49,televised and some things that hadn&#39;t
01:28:51 - 01:28:57worked right and this was just,01:28:51,worked right and this was just
01:28:53 - 01:28:59fortuitous for him and now you know what,01:28:53,fortuitous for him and now you know what
01:28:57 - 01:29:02nobody has ever said in the whole,01:28:57,nobody has ever said in the whole
01:28:59 - 01:29:04industry in 20 years about you know the,01:28:59,industry in 20 years about you know the
01:29:02 - 01:29:07whole Money Mike not getting raped in,01:29:02,whole Money Mike not getting raped in
01:29:04 - 01:29:10the bathroom right so I understood going,01:29:04,the bathroom right so I understood going
01:29:07 - 01:29:14in that there&#39;s no reason I,01:29:07,in that there&#39;s no reason I
01:29:10 - 01:29:18lost every for a five-year period every,01:29:10,lost every for a five-year period every
01:29:14 - 01:29:21single movie that Kevin Hart did was a,01:29:14,single movie that Kevin Hart did was a
01:29:18 - 01:29:23movie that had been on my desk that all,01:29:18,movie that had been on my desk that all
01:29:21 - 01:29:26I had said was just can we take some of,01:29:21,I had said was just can we take some of
01:29:23 - 01:29:28this step and fetchet [ __ ] out and then,01:29:23,this step and fetchet [ __ ] out and then
01:29:26 - 01:29:30I can do it like it don&#39;t need to be,01:29:26,I can do it like it don&#39;t need to be
01:29:28 - 01:29:32overtly homosexual cuz I&#39;m not,01:29:28,overtly homosexual cuz I&#39;m not
01:29:30 - 01:29:35homosexual right it doesn&#39;t need that to,01:29:30,homosexual right it doesn&#39;t need that to
01:29:32 - 01:29:37be funny right and and me saying that,01:29:32,be funny right and and me saying that
01:29:35 - 01:29:39and them going oh yeah no problem and,01:29:35,and them going oh yeah no problem and
01:29:37 - 01:29:42then going to give it to this other guy,01:29:37,then going to give it to this other guy
01:29:39 - 01:29:45and having him do it just like it was,01:29:39,and having him do it just like it was
01:29:42 - 01:29:49and acting like I&#39;m a bad person because,01:29:42,and acting like I&#39;m a bad person because
01:29:45 - 01:29:52I keep standing on my standard but um,01:29:45,I keep standing on my standard but um
01:29:49 - 01:29:54yeah it&#39;s uh it&#39;s interesting but I,01:29:49,yeah it&#39;s uh it&#39;s interesting but I
01:29:52 - 01:29:56wouldn&#39;t change it for the world like,01:29:52,wouldn&#39;t change it for the world like
01:29:54 - 01:30:00again,01:29:54,again
01:29:56 - 01:30:02I&#39;m I&#39;m on The Winning Side of these,01:29:56,I&#39;m I&#39;m on The Winning Side of these
